unique_id,ds,Naive,SeasonalNaive,Drift,AutoETS,AutoARIMA
hotel_28,2023-07-14,0.6083333333333333,0.6083333333333333,0.6027675840978592,0.4855707064349663,0.305784491585419
hotel_28,2023-07-15,0.6083333333333333,0.008333333333333333,0.6023700305810397,0.45199125065461343,0.27043225812483024
hotel_28,2023-07-16,0.6083333333333333,0.008333333333333333,0.6019724770642201,0.45545059670535654,0.24581591262315775
hotel_28,2023-07-17,0.6083333333333333,0.008333333333333333,0.6015749235474006,0.45785080226028074,0.232625415119576
hotel_28,2023-07-18,0.6083333333333333,0.008333333333333333,0.601177370030581,0.45833833177651623,0.22006558842341353
hotel_28,2023-07-19,0.6083333333333333,0.13333333333333333,0.6007798165137614,0.46876029319256635,0.23703857598505138
hotel_28,2023-07-20,0.6083333333333333,0.4166666666666667,0.6003822629969419,0.4870731932971186,0.28549057990735716
hotel_28,2023-07-21,0.6083333333333333,0.6083333333333333,0.5999847094801223,0.4855707064349663,0.31959047703503524
hotel_28,2023-07-22,0.6083333333333333,0.008333333333333333,0.5995871559633027,0.45199125065461343,0.29071091063042465
hotel_28,2023-07-23,0.6083333333333333,0.008333333333333333,0.5991896024464831,0.45545059670535654,0.2706221256335282
hotel_28,2023-07-24,0.6083333333333333,0.008333333333333333,0.5987920489296635,0.45785080226028074,0.25975719567016403
hotel_28,2023-07-25,0.6083333333333333,0.008333333333333333,0.598394495412844,0.45833833177651623,0.24912618650300905
hotel_28,2023-07-26,0.6083333333333333,0.13333333333333333,0.5979969418960244,0.46876029319256635,0.26500429833350864
hotel_28,2023-07-27,0.6083333333333333,0.4166666666666667,0.5975993883792048,0.4870731932971186,0.3095181220895752
hotel_28,2023-07-28,0.6083333333333333,0.6083333333333333,0.5972018348623853,0.4855707064349663,0.3407657341522771
hotel_35,2023-07-01,0.6953125,0.72265625,0.6960650802752294,0.6292694250088536,0.652510720739337
hotel_35,2023-07-02,0.6953125,0.7421875,0.6968176605504587,0.6360961863349548,0.668938409153805
hotel_35,2023-07-03,0.6953125,0.8359375,0.6975702408256881,0.7007579328410402,0.7484180134795377
hotel_35,2023-07-04,0.6953125,0.919921875,0.6983228211009175,0.7310379917733547,0.7678017323907161
hotel_35,2023-07-05,0.6953125,0.89453125,0.6990754013761468,0.7399312751356641,0.7497543349341904
hotel_35,2023-07-06,0.6953125,0.8046875,0.6998279816513762,0.7354116134287024,0.7388200260748604
hotel_35,2023-07-07,0.6953125,0.6953125,0.7005805619266054,0.689404874603085,0.7258436859595224
hotel_35,2023-07-08,0.6953125,0.72265625,0.7013331422018348,0.6292694250088536,0.6988311235835566
hotel_35,2023-07-09,0.6953125,0.7421875,0.7020857224770642,0.6360961863349548,0.7177949363964718
hotel_35,2023-07-10,0.6953125,0.8359375,0.7028383027522935,0.7007579328410402,0.7701346790939754
hotel_35,2023-07-11,0.6953125,0.919921875,0.7035908830275229,0.7310379917733547,0.7738902790373624
hotel_35,2023-07-12,0.6953125,0.89453125,0.7043434633027523,0.7399312751356641,0.7549771524515233
hotel_35,2023-07-13,0.6953125,0.8046875,0.7050960435779816,0.7354116134287024,0.7525494191696215
hotel_35,2023-07-14,0.6953125,0.6953125,0.705848623853211,0.689404874603085,0.7451950854177093
hotel_35,2023-07-15,0.6953125,0.72265625,0.7066012041284404,0.6292694250088536,0.7184773148862983
hotel_35,2023-07-16,0.6953125,0.7421875,0.7073537844036697,0.6360961863349548,0.7206680820917659
hotel_35,2023-07-17,0.6953125,0.8359375,0.7081063646788991,0.7007579328410402,0.7588107020664612
hotel_35,2023-07-18,0.6953125,0.919921875,0.7088589449541285,0.7310379917733547,0.7647772811795438
hotel_35,2023-07-19,0.6953125,0.89453125,0.7096115252293578,0.7399312751356641,0.7595555652391945
hotel_35,2023-07-20,0.6953125,0.8046875,0.7103641055045872,0.7354116134287024,0.7667194356660492
hotel_35,2023-07-21,0.6953125,0.6953125,0.7111166857798166,0.689404874603085,0.758412093740782
hotel_35,2023-07-22,0.6953125,0.72265625,0.7118692660550459,0.6292694250088536,0.7240714633875419
hotel_35,2023-07-23,0.6953125,0.7421875,0.7126218463302753,0.6360961863349548,0.7202544098382533
hotel_35,2023-07-24,0.6953125,0.8359375,0.7133744266055045,0.7007579328410402,0.7582583844406792
hotel_35,2023-07-25,0.6953125,0.919921875,0.7141270068807339,0.7310379917733547,0.7712798953106039
hotel_35,2023-07-26,0.6953125,0.89453125,0.7148795871559633,0.7399312751356641,0.7708391359923195
hotel_35,2023-07-27,0.6953125,0.8046875,0.7156321674311926,0.7354116134287024,0.77504256632342
hotel_35,2023-07-28,0.6953125,0.6953125,0.716384747706422,0.689404874603085,0.7612338927694539
hotel_42,2023-07-01,0.7611336032388664,0.902834008097166,0.761601604576013,0.9032813225244133,0.7751276091367173
hotel_42,2023-07-02,0.7611336032388664,0.38461538461538464,0.7620696059131598,0.5510395344140244,0.5139804523067291
hotel_42,2023-07-03,0.7611336032388664,0.7246963562753036,0.7625376072503064,0.6371076666006144,0.6189805510215284
hotel_42,2023-07-04,0.7611336032388664,0.97165991902834,0.763005608587453,0.7508310356294376,0.7244850381851082
hotel_42,2023-07-05,0.7611336032388664,0.8947368421052632,0.7634736099245998,0.729934100857925,0.779950505949751
hotel_42,2023-07-06,0.7611336032388664,0.7732793522267206,0.7639416112617464,0.7286381490529169,0.7096348822380882
hotel_42,2023-07-07,0.7611336032388664,0.7611336032388664,0.7644096125988931,0.7949672543119111,0.7367781583186492
hotel_42,2023-07-08,0.7611336032388664,0.902834008097166,0.7648776139360398,0.9032813225244133,0.7427227305156219
hotel_42,2023-07-09,0.7611336032388664,0.38461538461538464,0.7653456152731865,0.5510395344140244,0.557609406428709
hotel_42,2023-07-10,0.7611336032388664,0.7246963562753036,0.7658136166103331,0.6371076666006144,0.6653602842284242
hotel_42,2023-07-11,0.7611336032388664,0.97165991902834,0.7662816179474798,0.7508310356294376,0.7496561887446311
